state,county_name,precinct,year,pres.dem,pres.gop,gov.dem,gov.gop,statehouse.dem,statehouse.gop,dem_share_pres,dem_share_gov ,dem_share_statehouse
NORTH CAROLINA,WAKE,07-04,2024,419,239,484,139,430,0,63.67781155,77.68860353,100
NORTH CAROLINA,WAKE,07-05,2024,193,149,245,81,188,148,56.43274854,75.15337423,55.95238095
NORTH CAROLINA,WAKE,07-06,2024,316,267,402,132,302,250,54.20240137,75.28089888,54.71014493
NORTH CAROLINA,WAKE,07-07,2024,407,312,491,179,392,296,56.60639777,73.28358209,56.97674419
NORTH CAROLINA,WAKE,07-07A,2024,273,98,322,37,247,106,73.58490566,89.69359331,69.97167139
NORTH CAROLINA,WAKE,07-09,2024,322,232,386,119,350,0,58.12274368,76.43564356,100
NORTH CAROLINA,WAKE,07-10,2024,425,280,500,166,411,246,60.28368794,75.07507508,62.55707763
NORTH CAROLINA,WAKE,07-11,2024,137,133,192,69,139,117,50.74074074,73.56321839,54.296875
NORTH CAROLINA,WAKE,07-12,2024,275,177,332,95,266,154,60.84070796,77.75175644,63.33333333
NORTH CAROLINA,WAKE,07-13,2024,209,139,252,72,208,124,60.05747126,77.77777778,62.65060241
NORTH CAROLINA,WAKE,08-02,2024,328,279,415,135,328,248,54.03624382,75.45454545,56.94444444
NORTH CAROLINA,WAKE,08-03,2024,550,446,648,272,531,391,55.22088353,70.43478261,57.59219089
NORTH CAROLINA,WAKE,08-04,2024,223,217,270,125,217,208,50.68181818,68.35443038,51.05882353
NORTH CAROLINA,WAKE,08-05,2024,215,195,264,105,203,186,52.43902439,71.54471545,52.18508997
NORTH CAROLINA,WAKE,08-06,2024,204,88,231,50,195,75,69.8630137,82.20640569,72.22222222
NORTH CAROLINA,WAKE,08-07,2024,329,332,416,178,308,324,49.7730711,70.03367003,48.73417722
NORTH CAROLINA,WAKE,08-08,2024,409,367,529,203,382,361,52.70618557,72.26775956,51.41318977
NORTH CAROLINA,WAKE,08-09,2024,227,137,258,76,215,117,62.36263736,77.24550898,64.75903614
NORTH CAROLINA,WAKE,08-10,2024,311,189,345,120,285,183,62.2,74.19354839,60.8974359
NORTH CAROLINA,WAKE,08-11,2024,503,364,602,210,482,333,58.01614764,74.13793103,59.14110429
NORTH CAROLINA,WAKE,09-01,2024,165,289,186,228,159,273,36.34361233,44.92753623,36.80555556
NORTH CAROLINA,WAKE,09-02,2024,394,264,436,188,504,0,59.87841945,69.87179487,100
NORTH CAROLINA,WAKE,09-03,2024,352,276,368,227,446,0,56.05095541,61.8487395,100
NORTH CAROLINA,WAKE,10-01,2024,73,147,105,97,73,138,33.18181818,51.98019802,34.5971564
NORTH CAROLINA,WAKE,10-02,2024,337,293,381,201,458,0,53.49206349,65.46391753,100
NORTH CAROLINA,WAKE,10-03,2024,262,217,313,148,367,0,54.69728601,67.89587852,100
NORTH CAROLINA,WAKE,10-05,2024,199,279,237,198,297,0,41.63179916,54.48275862,100
NORTH CAROLINA,WAKE,10-06,2024,529,423,634,278,710,0,55.56722689,69.51754386,100
NORTH CAROLINA,WAKE,11-01,2024,500,340,598,188,615,0,59.52380952,76.08142494,100
NORTH CAROLINA,WAKE,11-02,2024,323,242,394,130,399,0,57.16814159,75.19083969,100
NORTH CAROLINA,WAKE,12-01,2024,453,643,608,404,411,611,41.33211679,60.07905138,40.21526419
NORTH CAROLINA,WAKE,12-02,2024,670,723,813,493,678,687,48.09763101,62.25114855,49.67032967
NORTH CAROLINA,WAKE,12-04,2024,429,835,579,584,374,848,33.93987342,49.78503869,30.60556465
NORTH CAROLINA,WAKE,12-06,2024,483,599,600,391,444,587,44.63955638,60.54490414,43.06498545
NORTH CAROLINA,WAKE,12-07,2024,250,379,343,235,234,366,39.74562798,59.34256055,39
NORTH CAROLINA,WAKE,12-08,2024,501,502,616,303,483,459,49.95014955,67.02937976,51.27388535
NORTH CAROLINA,WAKE,12-09,2024,408,598,556,362,372,568,40.55666004,60.5664488,39.57446809
NORTH CAROLINA,WAKE,12-10,2024,363,471,484,270,336,446,43.52517986,64.19098143,42.96675192
NORTH CAROLINA,WAKE,12-11,2024,191,238,231,159,180,227,44.52214452,59.23076923,44.22604423
NORTH CAROLINA,WAKE,13-01,2024,643,282,692,176,701,0,69.51351351,79.7235023,100
NORTH CAROLINA,WAKE,13-02,2024,194,182,250,102,205,0,51.59574468,71.02272727,100
NORTH CAROLINA,WAKE,13-05,2024,321,134,342,84,344,0,70.54945055,80.28169014,100
NORTH CAROLINA,WAKE,13-06,2024,248,210,297,114,276,0,54.14847162,72.26277372,100
NORTH CAROLINA,WAKE,13-07,2024,328,133,353,97,357,0,71.14967462,78.44444444,100
NORTH CAROLINA,WAKE,13-08,2024,500,184,537,115,540,0,73.0994152,82.36196319,100
NORTH CAROLINA,WAKE,13-09,2024,602,239,650,169,671,0,71.58145065,79.36507937,100
NORTH CAROLINA,WAKE,13-10,2024,551,477,700,260,596,0,53.59922179,72.91666667,100
NORTH CAROLINA,WAKE,13-11,2024,222,222,295,119,247,0,50,71.25603865,100
NORTH CAROLINA,WAKE,14-01,2024,71,287,115,209,74,273,19.83240223,35.49382716,21.32564841
NORTH CAROLINA,WAKE,14-02,2024,483,908,663,586,431,879,34.7232207,53.08246597,32.90076336
NORTH CAROLINA,WAKE,15-01,2024,296,487,390,336,267,483,37.80332056,53.71900826,35.6
NORTH CAROLINA,WAKE,15-02,2024,433,564,535,377,416,545,43.43029087,58.6622807,43.28824142
NORTH CAROLINA,WAKE,15-03,2024,391,793,531,540,339,812,33.02364865,49.57983193,29.45264987
NORTH CAROLINA,WAKE,15-04,2024,179,275,219,185,170,270,39.42731278,54.20792079,38.63636364
NORTH CAROLINA,WAKE,16-01,2024,312,358,381,241,359,0,46.56716418,61.25401929,100
NORTH CAROLINA,WAKE,16-02,2024,585,247,620,171,645,0,70.3125,78.3817952,100
NORTH CAROLINA,WAKE,16-03,2024,212,143,232,97,240,0,59.71830986,70.51671733,100
NORTH CAROLINA,WAKE,16-04,2024,250,198,297,125,283,0,55.80357143,70.37914692,100
NORTH CAROLINA,WAKE,16-05,2024,247,253,316,154,296,0,49.4,67.23404255,100
NORTH CAROLINA,WAKE,16-06,2024,166,100,187,65,181,0,62.40601504,74.20634921,100
NORTH CAROLINA,WAKE,16-07,2024,334,281,403,173,382,0,54.30894309,69.96527778,100
NORTH CAROLINA,WAKE,16-09,2024,457,430,535,304,514,0,51.52198422,63.76638856,100
NORTH CAROLINA,WAKE,16-10,2024,589,142,601,93,627,0,80.5745554,86.59942363,100
NORTH CAROLINA,WAKE,16-11,2024,410,154,434,103,444,0,72.69503546,80.81936685,100
NORTH CAROLINA,WAKE,17-01,2024,346,173,371,119,397,0,66.66666667,75.71428571,100
NORTH CAROLINA,WAKE,17-02,2024,146,158,192,97,213,0,48.02631579,66.43598616,100
NORTH CAROLINA,WAKE,17-03,2024,576,356,646,235,720,0,61.80257511,73.32576617,100
NORTH CAROLINA,WAKE,17-05,2024,401,234,463,150,508,0,63.1496063,75.53017945,100
NORTH CAROLINA,WAKE,17-06,2024,186,210,232,135,273,0,46.96969697,63.21525886,100
NORTH CAROLINA,WAKE,17-07,2024,447,130,467,89,493,0,77.46967071,83.99280576,100
NORTH CAROLINA,WAKE,17-09,2024,538,147,531,117,567,0,78.54014599,81.94444444,100
NORTH CAROLINA,WAKE,17-10,2024,170,102,193,58,189,0,62.5,76.89243028,100
NORTH CAROLINA,WAKE,17-11,2024,517,270,572,164,637,0,65.69250318,77.7173913,100
NORTH CAROLINA,WAKE,17-12,2024,394,174,415,126,475,0,69.36619718,76.70979667,100
NORTH CAROLINA,WAKE,17-13,2024,447,279,525,172,564,0,61.57024793,75.32281205,100
NORTH CAROLINA,WAKE,17-14,2024,363,227,415,137,475,0,61.52542373,75.18115942,100
NORTH CAROLINA,WAKE,17-15,2024,180,91,192,62,207,0,66.42066421,75.59055118,100
NORTH CAROLINA,WAKE,18-01,2024,521,217,575,118,625,0,70.59620596,82.97258297,100
NORTH CAROLINA,WAKE,18-02,2024,387,544,510,334,382,516,41.56820623,60.42654028,42.5389755
NORTH CAROLINA,WAKE,18-03,2024,296,243,357,135,273,249,54.91651206,72.56097561,52.29885057
NORTH CAROLINA,WAKE,18-04,2024,405,464,524,288,447,0,46.60529344,64.5320197,100
NORTH CAROLINA,WAKE,18-05,2024,488,446,629,251,490,426,52.248394,71.47727273,53.49344978
NORTH CAROLINA,WAKE,18-06,2024,497,296,587,171,585,0,62.67339218,77.44063325,100
NORTH CAROLINA,WAKE,18-07,2024,289,390,383,252,265,381,42.56259205,60.31496063,41.02167183
NORTH CAROLINA,WAKE,18-08,2024,519,473,654,268,509,443,52.31854839,70.93275488,53.46638655
NORTH CAROLINA,WAKE,19-03,2024,351,394,423,281,331,384,47.11409396,60.08522727,46.29370629
NORTH CAROLINA,WAKE,19-05,2024,297,467,394,282,281,464,38.87434555,58.28402367,37.71812081
NORTH CAROLINA,WAKE,19-07,2024,388,445,479,272,368,439,46.57863145,63.7816245,45.60099133
NORTH CAROLINA,WAKE,19-09,2024,351,569,475,379,354,522,38.15217391,55.6206089,40.4109589
NORTH CAROLINA,WAKE,19-11,2024,320,318,386,197,366,0,50.15673981,66.20926244,100
NORTH CAROLINA,WAKE,19-13,2024,232,213,271,138,260,0,52.13483146,66.2591687,100
NORTH CAROLINA,WAKE,19-14,2024,248,251,312,156,284,0,49.6993988,66.66666667,100
NORTH CAROLINA,WAKE,19-15,2024,243,235,301,142,278,0,50.83682008,67.94582393,100
NORTH CAROLINA,WAKE,19-16,2024,260,239,290,179,354,0,52.10420842,61.8336887,100
NORTH CAROLINA,WAKE,19-17,2024,494,307,557,208,543,0,61.67290886,72.81045752,100
NORTH CAROLINA,WAKE,19-18,2024,379,457,484,300,366,435,45.33492823,61.73469388,45.6928839
NORTH CAROLINA,WAKE,19-19,2024,452,552,594,334,418,528,45.01992032,64.00862069,44.18604651
NORTH CAROLINA,WAKE,19-20,2024,335,392,417,260,408,0,46.07977992,61.59527326,100
NORTH CAROLINA,WAKE,19-21,2024,378,353,440,241,438,0,51.70998632,64.61086637,100
NORTH CAROLINA,WAKE,19-22,2024,171,198,214,135,153,201,46.34146341,61.31805158,43.22033898
NORTH CAROLINA,WAKE,19-23,2024,394,459,483,312,411,332,46.18991794,60.75471698,55.31628533
NORTH CAROLINA,WAKE,20-01,2024,396,321,486,179,383,292,55.23012552,73.08270677,56.74074074
NORTH CAROLINA,WAKE,20-03,2024,295,285,378,165,265,270,50.86206897,69.61325967,49.53271028
NORTH CAROLINA,WAKE,20-04,2024,395,272,474,163,375,295,59.22038981,74.41130298,55.97014925
NORTH CAROLINA,WAKE,20-05,2024,378,407,501,217,369,391,48.15286624,69.77715877,48.55263158
NORTH CAROLINA,WAKE,20-06A,2024,579,381,678,227,563,390,60.3125,74.91712707,59.07660021
NORTH CAROLINA,WAKE,20-06B,2024,419,382,520,226,416,378,52.30961298,69.70509383,52.3929471
NORTH CAROLINA,WAKE,20-08,2024,452,393,579,216,421,406,53.49112426,72.83018868,50.90689238
NORTH CAROLINA,WAKE,20-09,2024,352,272,431,163,330,269,56.41025641,72.55892256,55.0918197
NORTH CAROLINA,WAKE,20-10,2024,382,254,461,144,402,0,60.06289308,76.19834711,100
NORTH CAROLINA,WAKE,20-11,2024,554,532,706,322,523,568,51.01289134,68.6770428,47.93767186
NORTH CAROLINA,WAKE,20-12,2024,654,497,781,332,635,509,56.82015639,70.17070979,55.50699301
NORTH CAROLINA,WAKE,20-14,2024,691,543,829,349,699,540,55.99675851,70.37351443,56.41646489
NORTH CAROLINA,WAKE,20-15,2024,638,435,749,285,644,422,59.45945946,72.43713733,60.41275797
NORTH CAROLINA,WAKE,20-16,2024,570,345,637,236,563,328,62.29508197,72.96678121,63.18742985
NORTH CAROLINA,WAKE,20-17,2024,600,422,742,231,667,0,58.70841487,76.25899281,100
NORTH CAROLINA,WAKE,EVAB,2024,15350,12102,17320,8469,15761,5131,55.91578027,67.16041723,75.44035995
NORTH CAROLINA,WAKE,EVAV,2024,12050,8026,13332,5682,12662,2345,60.02191672,70.11675607,84.37395882
NORTH CAROLINA,WAKE,EVBOE,2024,10015,3150,10412,2276,10465,483,76.07292062,82.06179067,95.58823529
NORTH CAROLINA,WAKE,EVBR,2024,7394,1721,7626,1222,7612,266,81.11903456,86.18896926,96.6235085
NORTH CAROLINA,WAKE,EVCA,2024,20604,9226,22356,6213,20818,5725,69.07140463,78.25265148,78.43122481
NORTH CAROLINA,WAKE,EVCH,2024,16746,1823,17121,1100,16903,278,90.18256234,93.96300971,98.38193353
NORTH CAROLINA,WAKE,EVCS,2024,20067,10499,21909,7391,20412,5436,65.65137735,74.77474403,78.96935933
NORTH CAROLINA,WAKE,EVGR,2024,14590,5465,15540,3736,15141,802,72.74993767,80.61838556,94.96957913
NORTH CAROLINA,WAKE,EVHS,2024,11097,8326,12435,5916,10716,8097,57.13329558,67.76197482,56.96061234
NORTH CAROLINA,WAKE,EVHT,2024,10830,13056,12672,9691,10226,12960,45.34036674,56.66502705,44.10420081
NORTH CAROLINA,WAKE,EVJB,2024,21120,13583,23628,9417,20664,12985,60.8592917,71.5024966,61.4104431
NORTH CAROLINA,WAKE,EVKD,2024,10411,5615,11265,4065,11656,670,64.96318482,73.48336595,94.56433555
NORTH CAROLINA,WAKE,EVLH,2024,15706,8245,17728,4947,16576,2460,65.57555008,78.18302095,87.07711704
NORTH CAROLINA,WAKE,EVLL,2024,19809,10905,21933,7172,19415,9116,64.49501856,75.35818588,68.04878904
NORTH CAROLINA,WAKE,EVNR,2024,10992,9915,12264,7382,10889,7437,52.57569235,62.4249211,59.41831278
NORTH CAROLINA,WAKE,EVOP,2024,15635,9112,17669,5607,15920,2971,63.17937528,75.91080942,84.2729342
NORTH CAROLINA,WAKE,EVSE,2024,10945,1917,11375,1209,11128,629,85.09563054,90.39256198,94.64999575
NORTH CAROLINA,WAKE,EVTA,2024,16122,4905,17368,2939,16989,1405,76.67284919,85.52715812,92.36163967
NORTH CAROLINA,WAKE,EVWA,2024,9981,9779,11476,7088,9605,8884,50.5111336,61.81857358,51.94980799
NORTH CAROLINA,WAKE,EVWD,2024,5579,5192,6335,3878,6807,658,51.79649058,62.02878684,91.18553248
NORTH CAROLINA,WAKE,EVWN,2024,12303,7008,13274,5016,12771,2752,63.7098027,72.57517769,82.27146814
NORTH CAROLINA,WAKE,EVZB,2024,5175,4907,5878,3701,5844,1907,51.32910137,61.3633991,75.396723
NORTH CAROLINA,WAKE,PROVI,2024,1896,1105,1987,724,1600,390,63.17894035,73.29398746,80.40201005
NORTH CAROLINA,WAKE,TRANS,2024,0,0,0,0,0,0,0,0,0
NORTH CAROLINA,WARREN,1,2024,348,570,454,416,660,0,37.90849673,52.18390805,100
NORTH CAROLINA,WARREN,2,2024,274,466,343,360,515,0,37.02702703,48.79089616,100
NORTH CAROLINA,WARREN,3,2024,407,289,453,232,559,0,58.47701149,66.13138686,100
NORTH CAROLINA,WARREN,4,2024,325,265,353,223,489,0,55.08474576,61.28472222,100
NORTH CAROLINA,WARREN,5,2024,638,228,658,201,769,0,73.67205543,76.60069849,100
NORTH CAROLINA,WARREN,6,2024,536,280,571,241,714,0,65.68627451,70.32019704,100
NORTH CAROLINA,WARREN,7,2024,352,209,363,183,483,0,62.74509804,66.48351648,100
NORTH CAROLINA,WARREN,8,2024,664,145,702,113,764,0,82.07663782,86.13496933,100
NORTH CAROLINA,WARREN,9,2024,212,185,231,158,327,0,53.40050378,59.38303342,100
NORTH CAROLINA,WARREN,10,2024,870,265,908,230,1031,0,76.65198238,79.78910369,100
NORTH CAROLINA,WARREN,11,2024,135,99,138,82,187,0,57.69230769,62.72727273,100
NORTH CAROLINA,WARREN,12,2024,266,541,338,425,512,0,32.96158612,44.29882045,100
NORTH CAROLINA,WARREN,13,2024,252,189,276,156,354,0,57.14285714,63.88888889,100
NORTH CAROLINA,WARREN,14,2024,593,245,624,203,724,0,70.76372315,75.45344619,100
NORTH CAROLINA,WASHINGTON,LM,2024,128,56,133,46,130,54,69.56521739,74.30167598,70.65217391
NORTH CAROLINA,WASHINGTON,P1,2024,168,82,168,70,165,81,67.2,70.58823529,67.07317073
NORTH CAROLINA,WASHINGTON,P2,2024,166,45,165,38,157,45,78.67298578,81.28078818,77.72277228
NORTH CAROLINA,WASHINGTON,P3,2024,194,232,222,195,194,221,45.5399061,53.23741007,46.74698795
NORTH CAROLINA,WASHINGTON,SC,2024,114,201,135,171,121,193,36.19047619,44.11764706,38.53503185
NORTH CAROLINA,WASHINGTON,SK,2024,56,142,57,131,61,130,28.28282828,30.31914894,31.93717277
NORTH CAROLINA,WATAUGA,1,2024,30,58,34,43,30,55,34.09090909,44.15584416,35.29411765
NORTH CAROLINA,WATAUGA,2,2024,53,240,70,205,61,219,18.0887372,25.45454545,21.78571429
NORTH CAROLINA,WATAUGA,3,2024,104,172,151,108,107,164,37.68115942,58.3011583,39.48339483
NORTH CAROLINA,WATAUGA,4,2024,150,253,200,178,151,245,37.22084367,52.91005291,38.13131313
NORTH CAROLINA,WATAUGA,5,2024,85,42,90,28,81,43,66.92913386,76.27118644,65.32258065
NORTH CAROLINA,WATAUGA,6,2024,159,83,180,41,152,65,65.70247934,81.4479638,70.04608295
NORTH CAROLINA,WATAUGA,7,2024,189,201,227,136,199,186,48.46153846,62.53443526,51.68831169
NORTH CAROLINA,WATAUGA,8,2024,90,304,123,252,102,285,22.84263959,32.8,26.35658915
NORTH CAROLINA,WATAUGA,9,2024,31,89,47,65,28,88,25.83333333,41.96428571,24.13793103
NORTH CAROLINA,WATAUGA,10,2024,66,119,82,84,62,117,35.67567568,49.39759036,34.63687151
NORTH CAROLINA,WATAUGA,11,2024,82,246,116,182,85,230,25,38.9261745,26.98412698
NORTH CAROLINA,WATAUGA,12,2024,132,69,145,46,129,59,65.67164179,75.91623037,68.61702128
NORTH CAROLINA,WATAUGA,13,2024,150,115,177,74,152,108,56.60377358,70.51792829,58.46153846
NORTH CAROLINA,WATAUGA,14,2024,200,169,233,111,180,176,54.20054201,67.73255814,50.56179775
NORTH CAROLINA,WATAUGA,15,2024,174,176,205,127,169,173,49.71428571,61.74698795,49.41520468
NORTH CAROLINA,WATAUGA,16,2024,6,39,8,34,6,38,13.33333333,19.04761905,13.63636364
NORTH CAROLINA,WATAUGA,17,2024,42,137,47,117,41,130,23.46368715,28.65853659,23.97660819
NORTH CAROLINA,WATAUGA,18,2024,74,211,99,168,68,207,25.96491228,37.07865169,24.72727273
NORTH CAROLINA,WATAUGA,19,2024,172,346,221,253,160,330,33.2046332,46.62447257,32.65306122
NORTH CAROLINA,WATAUGA,20,2024,81,99,97,76,72,104,45,56.06936416,40.90909091
NORTH CAROLINA,WATAUGA,ADMIN,2024,3442,2940,3773,2278,3373,2882,53.93293638,62.35333003,53.92486011
NORTH CAROLINA,WATAUGA,ASU,2024,6643,1855,6877,1254,6459,1596,78.17133443,84.57754274,80.18621974
NORTH CAROLINA,WATAUGA,BRAL,2024,1400,1503,1588,1149,1281,1571,48.22597313,58.01972963,44.91584853
NORTH CAROLINA,WATAUGA,DG,2024,1065,2045,1269,1646,1039,2029,34.24437299,43.53344768,33.86571056
NORTH CAROLINA,WATAUGA,MC,2024,600,1066,698,895,587,1039,36.01440576,43.81669805,36.10086101
NORTH CAROLINA,WATAUGA,WWCC,2024,834,1900,994,1596,829,1821,30.50475494,38.37837838,31.28301887
NORTH CAROLINA,WAYNE,1,2024,506,1239,613,1037,478,1252,28.99713467,37.15151515,27.6300578
NORTH CAROLINA,WAYNE,2,2024,796,2119,976,1835,759,2128,27.30703259,34.72073995,26.29026671
NORTH CAROLINA,WAYNE,3,2024,664,2079,842,1745,611,2106,24.20707255,32.54735215,22.48803828
NORTH CAROLINA,WAYNE,4,2024,966,2690,1198,2259,897,2702,26.42231947,34.65432456,24.92358989
NORTH CAROLINA,WAYNE,5,2024,913,2130,1142,1764,822,2207,30.00328623,39.29800413,27.1376692
NORTH CAROLINA,WAYNE,6,2024,867,1153,978,954,804,1180,42.92079208,50.62111801,40.52419355
NORTH CAROLINA,WAYNE,7,2024,1247,2237,1486,1833,1183,2249,35.79219288,44.77252184,34.46969697
NORTH CAROLINA,WAYNE,8,2024,443,1603,578,1372,416,1603,21.65200391,29.64102564,20.60425953
NORTH CAROLINA,WAYNE,9,2024,570,1460,673,1234,500,1505,28.07881773,35.29103304,24.93765586
NORTH CAROLINA,WAYNE,10,2024,728,281,720,235,676,308,72.1506442,75.39267016,68.69918699
NORTH CAROLINA,WAYNE,11,2024,1069,733,1119,575,974,775,59.32297447,66.0566706,55.68896512
NORTH CAROLINA,WAYNE,12,2024,1422,1008,1508,808,1320,1071,58.51851852,65.11226252,55.20702635
NORTH CAROLINA,WAYNE,13,2024,870,481,909,377,849,478,64.39674315,70.68429238,63.97889977
NORTH CAROLINA,WAYNE,14,2024,820,1884,1034,1506,713,1963,30.32544379,40.70866142,26.64424514
NORTH CAROLINA,WAYNE,15,2024,707,1617,821,1384,670,1580,30.42168675,37.23356009,29.77777778
NORTH CAROLINA,WAYNE,16,2024,589,1017,696,795,557,1000,36.67496887,46.68008048,35.77392421
NORTH CAROLINA,WAYNE,17,2024,546,81,526,61,520,75,87.08133971,89.60817717,87.39495798
NORTH CAROLINA,WAYNE,18,2024,570,166,566,135,538,183,77.44565217,80.74179743,74.6185853
NORTH CAROLINA,WAYNE,1920,2024,1510,215,1472,178,1414,277,87.53623188,89.21212121,83.61916026
NORTH CAROLINA,WAYNE,21,2024,870,356,901,281,785,426,70.96247961,76.22673435,64.82246078
NORTH CAROLINA,WAYNE,22,2024,640,555,728,391,559,601,53.55648536,65.05808758,48.18965517
NORTH CAROLINA,WAYNE,23,2024,583,632,638,526,548,636,47.98353909,54.81099656,46.28378378
NORTH CAROLINA,WAYNE,24,2024,284,1815,425,1587,270,1785,13.5302525,21.12326044,13.13868613
NORTH CAROLINA,WAYNE,2530,2024,1158,1207,1242,978,1080,1222,48.9640592,55.94594595,46.91572546
NORTH CAROLINA,WAYNE,26,2024,842,761,882,647,810,747,52.52651279,57.68476128,52.02312139
NORTH CAROLINA,WAYNE,27,2024,755,303,742,271,737,310,71.3610586,73.24777887,70.39159503
NORTH CAROLINA,WAYNE,28,2024,884,1402,966,1204,832,1382,38.67016623,44.51612903,37.57904246
NORTH CAROLINA,WAYNE,29,2024,799,356,813,282,711,426,69.17748918,74.24657534,62.53298153
NORTH CAROLINA,WILKES,101,2024,33,201,64,153,45,186,14.1025641,29.49308756,19.48051948
NORTH CAROLINA,WILKES,102,2024,128,394,166,305,130,377,24.5210728,35.24416136,25.64102564
NORTH CAROLINA,WILKES,103,2024,23,219,39,181,25,195,9.504132231,17.72727273,11.36363636
NORTH CAROLINA,WILKES,104,2024,67,298,96,237,83,273,18.35616438,28.82882883,23.31460674
NORTH CAROLINA,WILKES,105,2024,36,239,54,209,38,242,13.09090909,20.53231939,13.57142857
NORTH CAROLINA,WILKES,106,2024,53,208,71,173,46,202,20.30651341,29.09836066,18.5483871
NORTH CAROLINA,WILKES,107,2024,96,575,153,487,100,558,14.30700447,23.90625,15.19756839
NORTH CAROLINA,WILKES,108,2024,105,247,138,185,119,229,29.82954545,42.7244582,34.1954023
NORTH CAROLINA,WILKES,109,2024,47,271,92,206,54,258,14.77987421,30.87248322,17.30769231
NORTH CAROLINA,WILKES,111,2024,74,242,100,202,80,233,23.41772152,33.11258278,25.55910543
NORTH CAROLINA,WILKES,112,2024,114,454,165,349,130,424,20.07042254,32.10116732,23.46570397
NORTH CAROLINA,WILKES,113A,2024,92,422,127,347,105,397,17.89883268,26.79324895,20.91633466
NORTH CAROLINA,WILKES,114,2024,34,244,54,209,51,219,12.23021583,20.53231939,18.88888889
NORTH CAROLINA,WILKES,115A,2024,146,752,212,635,162,725,16.25835189,25.02951594,18.2638106
NORTH CAROLINA,WILKES,117,2024,43,294,88,237,44,287,12.75964392,27.07692308,13.29305136
NORTH CAROLINA,WILKES,118,2024,172,247,202,186,181,241,41.05011933,52.06185567,42.89099526
NORTH CAROLINA,WILKES,119,2024,88,393,144,312,105,375,18.2952183,31.57894737,21.875
NORTH CAROLINA,WILKES,120A,2024,132,794,203,670,126,764,14.25485961,23.25315006,14.15730337
NORTH CAROLINA,WILKES,122,2024,17,324,40,288,23,320,4.985337243,12.19512195,6.705539359
NORTH CAROLINA,WILKES,123A,2024,90,573,152,465,93,533,13.57466063,24.63533225,14.85623003
NORTH CAROLINA,WILKES,125,2024,27,194,46,150,41,172,12.21719457,23.46938776,19.24882629
NORTH CAROLINA,WILKES,126,2024,36,261,70,220,40,246,12.12121212,24.13793103,13.98601399
NORTH CAROLINA,WILKES,127,2024,156,249,202,173,170,231,38.51851852,53.86666667,42.39401496
NORTH CAROLINA,WILKES,128,2024,105,579,167,459,120,533,15.35087719,26.67731629,18.37672282
NORTH CAROLINA,WILKES,129,2024,104,303,158,223,129,276,25.55282555,41.46981627,31.85185185
NORTH CAROLINA,WILKES,MILLERS CREEK,2024,1040,5922,1611,4907,1201,5631,14.93823614,24.7161706,17.57903981
NORTH CAROLINA,WILKES,OFFICE,2024,2837,8384,3570,6991,3009,7973,25.28295161,33.80361708,27.3993808
NORTH CAROLINA,WILKES,RONDA,2024,718,4581,1044,3954,714,4419,13.54972636,20.88835534,13.90999416
